aikaleima_utc,mitattu_FI_SE1_MW,mitattu_FI_SE3_MW
2026-01-09T06:30:00.000Z,-1616.24,-1081.65
2026-01-09T06:45:00.000Z,-1756.19,-1041.74
2026-01-09T07:00:00.000Z,-1802.09,-1066.94
2026-01-09T07:15:00.000Z,-1817.42,-994.59
2026-01-09T07:30:00.000Z,-1909.13,-959.98
2026-01-09T07:45:00.000Z,-2036.52,-918.82
2026-01-09T08:00:00.000Z,-2008.49,-1025.12
2026-01-09T08:15:00.000Z,-1993.18,-1167.39
2026-01-09T08:30:00.000Z,-1802.8,-1180.7
2026-01-09T08:45:00.000Z,-1664.06,-1187.93
2026-01-09T09:00:00.000Z,-1803.88,-1175.69
2026-01-09T09:15:00.000Z,-1697.62,-1188.68
2026-01-09T09:30:00.000Z,-1706.83,-1166.62
2026-01-09T09:45:00.000Z,-1808.4,-1171.89
2026-01-09T10:00:00.000Z,-1663.03,-1148.59
2026-01-09T10:15:00.000Z,-1665.16,-1063.36
2026-01-09T10:30:00.000Z,-1732.46,-1014.33
2026-01-09T10:45:00.000Z,-1602.19,-1034.04
2026-01-09T11:00:00.000Z,-1708.68,-1034.9
2026-01-09T11:15:00.000Z,-1879.34,-1035.22
2026-01-09T11:30:00.000Z,-1958.7,-1034.96
2026-01-09T11:45:00.000Z,-1844.61,-1035.11
2026-01-09T12:00:00.000Z,-1978.24,-1035.1
2026-01-09T12:15:00.000Z,-2076.05,-1035.1
2026-01-09T12:30:00.000Z,-1923.01,-1033.73
2026-01-09T12:45:00.000Z,-1895.91,-1022.47
2026-01-09T13:00:00.000Z,-1824.11,-1039.75
2026-01-09T13:15:00.000Z,-1739.09,-1029.26
2026-01-09T13:30:00.000Z,-1741.96,-999.35
2026-01-09T13:45:00.000Z,-1669.33,-1076.68
2026-01-09T14:00:00.000Z,-1758.4,-1038.79
2026-01-09T14:15:00.000Z,-1669.08,-1103.44
2026-01-09T14:30:00.000Z,-1596.85,-1079.67
2026-01-09T14:45:00.000Z,-1614.31,-1061.21
2026-01-09T15:00:00.000Z,-1622.7,-965.53
2026-01-09T15:15:00.000Z,-1439.11,-1015.67
2026-01-09T15:30:00.000Z,-1553.46,-967.98
2026-01-09T15:45:00.000Z,-1540.04,-840.34
2026-01-09T16:00:00.000Z,-1624.55,-458.24
2026-01-09T16:15:00.000Z,-1396.44,-434.44
2026-01-09T16:30:00.000Z,-1274.46,-433.04
2026-01-09T16:45:00.000Z,-1199.12,-401.11
2026-01-09T17:00:00.000Z,-1555.71,-162.39
2026-01-09T17:15:00.000Z,-1453.1,-137.39
2026-01-09T17:30:00.000Z,-1498.59,-164.17
2026-01-09T17:45:00.000Z,-1321.07,-392.15
2026-01-09T18:00:00.000Z,-1175.03,-443.06
2026-01-09T18:15:00.000Z,-1379.68,-439.05
2026-01-09T18:30:00.000Z,-1396.69,-436.72
2026-01-09T18:45:00.000Z,-1341.5,-438.1
2026-01-09T19:00:00.000Z,-1531.23,-422.94
2026-01-09T19:15:00.000Z,-1547.99,-401.89
2026-01-09T19:30:00.000Z,-1398.37,-439.73
2026-01-09T19:45:00.000Z,-1491.88,-399.75
2026-01-09T20:00:00.000Z,-1748.46,-129.24
2026-01-09T20:15:00.000Z,-1760.1,-100.53
2026-01-09T20:30:00.000Z,-1770.43,-110.33
2026-01-09T20:45:00.000Z,-1651.83,-151.21
2026-01-09T21:00:00.000Z,-1588.09,-470.74
2026-01-09T21:15:00.000Z,-1468.37,-425.57
2026-01-09T21:30:00.000Z,-1385.26,-380.22
2026-01-09T21:45:00.000Z,-1374.89,-372.87
2026-01-09T22:00:00.000Z,-1381.87,-145.32
2026-01-09T22:15:00.000Z,-1419.08,-421.66
2026-01-09T22:30:00.000Z,-1607.9,-446.24
2026-01-09T22:45:00.000Z,-1500.94,-463.51
2026-01-09T23:00:00.000Z,-1459.95,-161.8
2026-01-09T23:15:00.000Z,-1427.29,25.3
2026-01-09T23:30:00.000Z,-1376.61,141.22
2026-01-09T23:45:00.000Z,-1393.31,126.19
2026-01-10T00:00:00.000Z,-1619.51,294.69
2026-01-10T00:15:00.000Z,-1591.46,260.62
2026-01-10T00:30:00.000Z,-1633.87,189.97
2026-01-10T00:45:00.000Z,-1605.73,236.94
2026-01-10T01:00:00.000Z,-1630.22,384.46
2026-01-10T01:15:00.000Z,-1556.21,403.16
2026-01-10T01:30:00.000Z,-1519.52,400.5
2026-01-10T01:45:00.000Z,-1678.27,434.47
2026-01-10T02:00:00.000Z,-1719.59,593.01
2026-01-10T02:15:00.000Z,-1757.75,742.88
2026-01-10T02:30:00.000Z,-1815.46,756.37
2026-01-10T02:45:00.000Z,-1821.25,719.36
2026-01-10T03:00:00.000Z,-1962.87,703.02
2026-01-10T03:15:00.000Z,-1793.51,685.91
2026-01-10T03:30:00.000Z,-1705.97,572.52
2026-01-10T03:45:00.000Z,-1759.53,645.93
2026-01-10T04:00:00.000Z,-1612.95,617.48
2026-01-10T04:15:00.000Z,-1632.25,632.6
2026-01-10T04:30:00.000Z,-1546.39,646.46
2026-01-10T04:45:00.000Z,-1446.42,625.81
2026-01-10T05:00:00.000Z,-1300.38,466.92
2026-01-10T05:15:00.000Z,-1378.56,474.73
2026-01-10T05:30:00.000Z,-1510.44,497.38
2026-01-10T05:45:00.000Z,-1598.53,693.47
2026-01-10T06:00:00.000Z,-1464.54,646.49
2026-01-10T06:15:00.000Z,-1558.55,738.13
2026-01-10T06:30:00.000Z,-1557.38,867.64
2026-01-10T06:45:00.000Z,-1345.51,686.09
2026-01-10T07:00:00.000Z,-1214.94,475.48
2026-01-10T07:15:00.000Z,-1195.16,494.86
2026-01-10T07:30:00.000Z,-1315.21,508.16
2026-01-10T07:45:00.000Z,-1338.23,515.02
2026-01-10T08:00:00.000Z,-1249.55,590.94
2026-01-10T08:15:00.000Z,-1342.35,668.48
2026-01-10T08:30:00.000Z,-1403.7,651.89
2026-01-10T08:45:00.000Z,-1359.65,628.24
2026-01-10T09:00:00.000Z,-1441.2,659.55
2026-01-10T09:15:00.000Z,-1489.9,680.74
2026-01-10T09:30:00.000Z,-1550.24,696.28
2026-01-10T09:45:00.000Z,-1560.72,724.41
2026-01-10T10:00:00.000Z,-1556.32,908.35
2026-01-10T10:15:00.000Z,-1499.53,925.07
2026-01-10T10:30:00.000Z,-1559,957.93
2026-01-10T10:45:00.000Z,-1506.97,1032.45
2026-01-10T11:00:00.000Z,-1566.73,1176.3
2026-01-10T11:15:00.000Z,-1455.62,1169.39
2026-01-10T11:30:00.000Z,-1393.13,1159.7
2026-01-10T11:45:00.000Z,-1372.4,1135.75
2026-01-10T12:00:00.000Z,-1375.18,1119.82
2026-01-10T12:15:00.000Z,-1266.23,1134.18
2026-01-10T12:30:00.000Z,-1246.52,1072.3
2026-01-10T12:45:00.000Z,-1247.89,1137.95
2026-01-10T13:00:00.000Z,-1268.46,923.38
2026-01-10T13:15:00.000Z,-1406.29,1015.15
2026-01-10T13:30:00.000Z,-1349.75,909.45
2026-01-10T13:45:00.000Z,-1349.65,742.44
2026-01-10T14:00:00.000Z,-619.88,197.52
2026-01-10T14:15:00.000Z,-420.32,18
2026-01-10T14:30:00.000Z,-501.88,-0.51
2026-01-10T14:45:00.000Z,-478.65,0.3
2026-01-10T15:00:00.000Z,-350.12,0.36
2026-01-10T15:15:00.000Z,-143.85,0.36
2026-01-10T15:30:00.000Z,-235.63,0.4
2026-01-10T15:45:00.000Z,-240.05,0.4
2026-01-10T16:00:00.000Z,-193.11,0.49
2026-01-10T16:15:00.000Z,-208.93,0.57
2026-01-10T16:30:00.000Z,-186.72,0.75
2026-01-10T16:45:00.000Z,-225.55,12.22
2026-01-10T17:00:00.000Z,-221.42,150.76
2026-01-10T17:15:00.000Z,-188.67,185.79
2026-01-10T17:30:00.000Z,-144.44,187.91
2026-01-10T17:45:00.000Z,-67.92,166.03
2026-01-10T18:00:00.000Z,166.98,18.18
2026-01-10T18:15:00.000Z,119.14,0.51
2026-01-10T18:30:00.000Z,146.78,8.2
2026-01-10T18:45:00.000Z,78.07,98.55
2026-01-10T19:00:00.000Z,25.22,25.73
2026-01-10T19:15:00.000Z,57.39,2.17
2026-01-10T19:30:00.000Z,57.36,0.4
2026-01-10T19:45:00.000Z,10.82,7.24
2026-01-10T20:00:00.000Z,-383.24,95.2
2026-01-10T20:15:00.000Z,-677.88,126.05
2026-01-10T20:30:00.000Z,-557.85,108.75
2026-01-10T20:45:00.000Z,-462.56,77.76
2026-01-10T21:00:00.000Z,-394.47,8.2
2026-01-10T21:15:00.000Z,-338.56,0.1
2026-01-10T21:30:00.000Z,-261.65,0.25
2026-01-10T21:45:00.000Z,-228.17,17.63
2026-01-10T22:00:00.000Z,-451.13,244.46
2026-01-10T22:15:00.000Z,-613.45,427.32
2026-01-10T22:30:00.000Z,-649.27,597.53
2026-01-10T22:45:00.000Z,-505.26,696.6
2026-01-10T23:00:00.000Z,-921.73,1149.47
2026-01-10T23:15:00.000Z,-906.25,1197.5
2026-01-10T23:30:00.000Z,-767.62,1197.5
2026-01-10T23:45:00.000Z,-746.11,1197.81
2026-01-11T00:00:00.000Z,-734.17,1197.57
2026-01-11T00:15:00.000Z,-844.32,1197.3
2026-01-11T00:30:00.000Z,-974.29,1197.3
2026-01-11T00:45:00.000Z,-1000.07,1197.3
2026-01-11T01:00:00.000Z,-930.09,1197.36
2026-01-11T01:15:00.000Z,-854.06,1197.62
2026-01-11T01:30:00.000Z,-891.67,1197.56
2026-01-11T01:45:00.000Z,-929.84,1197.76
2026-01-11T02:00:00.000Z,-878.95,1197.46
2026-01-11T02:15:00.000Z,-818.13,1197.53
2026-01-11T02:30:00.000Z,-670.94,1197.66
2026-01-11T02:45:00.000Z,-612.79,1197.5
2026-01-11T03:00:00.000Z,-550.56,1197.5
2026-01-11T03:15:00.000Z,-605.32,1197.5
2026-01-11T03:30:00.000Z,-636.59,1197.5
2026-01-11T03:45:00.000Z,-547.14,1197.5
2026-01-11T04:00:00.000Z,-545.72,1160.43
2026-01-11T04:15:00.000Z,-277.32,942.32
2026-01-11T04:30:00.000Z,-117.08,821.96
2026-01-11T04:45:00.000Z,-31.81,792.3
2026-01-11T05:00:00.000Z,-240.34,1000.63
2026-01-11T05:15:00.000Z,-413.45,845.62
2026-01-11T05:30:00.000Z,53.24,578
2026-01-11T05:45:00.000Z,-137.35,696.37
2026-01-11T06:00:00.000Z,-614.07,1147.03
2026-01-11T06:15:00.000Z,-485.17,1076.74
2026-01-11T06:30:00.000Z,-468.5,910.11
2026-01-11T06:45:00.000Z,-252.56,676.75
2026-01-11T07:00:00.000Z,-704.64,1159.13
2026-01-11T07:15:00.000Z,-729.39,1125.71
2026-01-11T07:30:00.000Z,-514.02,914.83
2026-01-11T07:45:00.000Z,-430.01,855.53
2026-01-11T08:00:00.000Z,-874.13,1102.32
2026-01-11T08:15:00.000Z,-754.7,898.16
2026-01-11T08:30:00.000Z,-595,688.57
2026-01-11T08:45:00.000Z,-463.97,587.46
2026-01-11T09:00:00.000Z,-671.98,569.31
2026-01-11T09:15:00.000Z,-632.81,391.15
2026-01-11T09:30:00.000Z,-575.75,308.83
2026-01-11T09:45:00.000Z,-640.89,247.18
2026-01-11T10:00:00.000Z,-866.31,213.33
2026-01-11T10:15:00.000Z,-908.95,182.28
2026-01-11T10:30:00.000Z,-863.55,186.91
2026-01-11T10:45:00.000Z,-880.44,169.48
2026-01-11T11:00:00.000Z,-1387.96,558.53
2026-01-11T11:15:00.000Z,-1552.99,607.76
2026-01-11T11:30:00.000Z,-1749.28,686.05
2026-01-11T11:45:00.000Z,-1694.31,662.3
2026-01-11T12:00:00.000Z,-1621.1,609.57
2026-01-11T12:15:00.000Z,-1490.26,511.47
2026-01-11T12:30:00.000Z,-1561.39,536.22
2026-01-11T12:45:00.000Z,-1631.82,587.06
2026-01-11T13:00:00.000Z,-1639.77,505.12
2026-01-11T13:15:00.000Z,-1698.69,471.31
2026-01-11T13:30:00.000Z,-1698.02,477.12
2026-01-11T13:45:00.000Z,-1801.77,482.77
2026-01-11T14:00:00.000Z,-1827.98,399.41
2026-01-11T14:15:00.000Z,-1762.09,384.05
2026-01-11T14:30:00.000Z,-1707.49,393.06
2026-01-11T14:45:00.000Z,-1731.15,434.35
2026-01-11T15:00:00.000Z,-1636.47,492.8
2026-01-11T15:15:00.000Z,-1633.55,510.97
2026-01-11T15:30:00.000Z,-1645.1,479.29
2026-01-11T15:45:00.000Z,-1785.67,484.03
2026-01-11T16:00:00.000Z,-1835.62,688.4
2026-01-11T16:15:00.000Z,-1740.18,633.1
2026-01-11T16:30:00.000Z,-1830.36,575.46
2026-01-11T16:45:00.000Z,-1740.53,534.34
2026-01-11T17:00:00.000Z,-1562.77,346.38
2026-01-11T17:15:00.000Z,-1527.64,357.65
2026-01-11T17:30:00.000Z,-1498.9,369.38
2026-01-11T17:45:00.000Z,-1498.19,340.96
2026-01-11T18:00:00.000Z,-1555.22,310.11
2026-01-11T18:15:00.000Z,-1568.08,361.38
2026-01-11T18:30:00.000Z,-1425.39,317.64
2026-01-11T18:45:00.000Z,-1547.77,320.02
2026-01-11T19:00:00.000Z,-1481.83,338.66
2026-01-11T19:15:00.000Z,-1470.36,235.29
2026-01-11T19:30:00.000Z,-1558.47,291.67
2026-01-11T19:45:00.000Z,-1543.57,178.15
2026-01-11T20:00:00.000Z,-1721.38,18.55
2026-01-11T20:15:00.000Z,-1642.64,-136.64
2026-01-11T20:30:00.000Z,-1555.54,-212.56
2026-01-11T20:45:00.000Z,-1519.43,-235.04
2026-01-11T21:00:00.000Z,-1412.85,-224.19
2026-01-11T21:15:00.000Z,-1371.09,-184.16
2026-01-11T21:30:00.000Z,-1428.69,-120.82
2026-01-11T21:45:00.000Z,-1532.72,-129.35
2026-01-11T22:00:00.000Z,-1322.04,-332.43
2026-01-11T22:15:00.000Z,-1271.44,-297.25
2026-01-11T22:30:00.000Z,-1249.03,-329.8
2026-01-11T22:45:00.000Z,-1346.89,-226.57
2026-01-11T23:00:00.000Z,-1491.22,-114.08
2026-01-11T23:15:00.000Z,-1376.58,-98.05
2026-01-11T23:30:00.000Z,-1398.74,-57.75
2026-01-11T23:45:00.000Z,-1292.04,-56.82
2026-01-12T00:00:00.000Z,-1390.65,67.5
2026-01-12T00:15:00.000Z,-1487.57,176.91
2026-01-12T00:30:00.000Z,-1429.5,197.13
2026-01-12T00:45:00.000Z,-1359.15,218.37
2026-01-12T01:00:00.000Z,-1366.96,358.01
2026-01-12T01:15:00.000Z,-1301.34,342.2
2026-01-12T01:30:00.000Z,-1260.49,320.81
2026-01-12T01:45:00.000Z,-1246.74,341.39
2026-01-12T02:00:00.000Z,-1254.6,230.21
2026-01-12T02:15:00.000Z,-1365.5,223.49
2026-01-12T02:30:00.000Z,-1392.33,159.52
2026-01-12T02:45:00.000Z,-1388.66,221.77
2026-01-12T03:00:00.000Z,-1341.01,299.82
2026-01-12T03:15:00.000Z,-1252.89,245.13
2026-01-12T03:30:00.000Z,-1131.43,108.58
2026-01-12T03:45:00.000Z,-999.85,-92.4
2026-01-12T04:00:00.000Z,-920.48,-63.8
2026-01-12T04:15:00.000Z,-1019.86,-50.65
2026-01-12T04:30:00.000Z,-1053.31,-71.58
2026-01-12T04:45:00.000Z,-839.68,-217.61
2026-01-12T05:00:00.000Z,-934.32,111.96
2026-01-12T05:15:00.000Z,-1018.25,250.69
2026-01-12T05:30:00.000Z,-1055.95,164.16
2026-01-12T05:45:00.000Z,-1141.86,154.58
2026-01-12T06:00:00.000Z,-1143.83,193.38
2026-01-12T06:15:00.000Z,-1286.77,282.5
2026-01-12T06:30:00.000Z,-1239.98,315.66
2026-01-12T06:45:00.000Z,-1145.81,356.65
2026-01-12T07:00:00.000Z,-1259.99,384.88
2026-01-12T07:15:00.000Z,-1263.63,439.24
2026-01-12T07:30:00.000Z,-1162.24,432.45
2026-01-12T07:45:00.000Z,-1193.38,454.7
2026-01-12T08:00:00.000Z,-1078.58,458.19
2026-01-12T08:15:00.000Z,-1041.07,492.36
2026-01-12T08:30:00.000Z,-974.8,492.46
2026-01-12T08:45:00.000Z,-990.89,513.67
2026-01-12T09:00:00.000Z,-948,518.3
2026-01-12T09:15:00.000Z,-972.86,619.75
2026-01-12T09:30:00.000Z,-995.16,510.99
2026-01-12T09:45:00.000Z,-968.14,495.15
2026-01-12T10:00:00.000Z,-917.46,488.82
2026-01-12T10:15:00.000Z,-982.03,487.56
2026-01-12T10:30:00.000Z,-1069.2,457.4
2026-01-12T10:45:00.000Z,-1207.13,454.76
2026-01-12T11:00:00.000Z,-1479.23,521.75
2026-01-12T11:15:00.000Z,-1281.36,638.37
2026-01-12T11:30:00.000Z,-1191.74,513
2026-01-12T11:45:00.000Z,-1280.48,528.28
2026-01-12T12:00:00.000Z,-1539.23,702.67
2026-01-12T12:15:00.000Z,-1427.83,702.18
2026-01-12T12:30:00.000Z,-1518.24,656.95
2026-01-12T12:45:00.000Z,-1433.67,463.06
2026-01-12T13:00:00.000Z,-1276.06,174.94
2026-01-12T13:15:00.000Z,-1221.83,-2.14
2026-01-12T13:30:00.000Z,-1356.81,67.04
2026-01-12T13:45:00.000Z,-1304.63,64.51
2026-01-12T14:00:00.000Z,-1336.94,-24.41
2026-01-12T14:15:00.000Z,-1158.25,-157.54
2026-01-12T14:30:00.000Z,-1149.33,-39.2
2026-01-12T14:45:00.000Z,-1113.14,-57.99
2026-01-12T15:00:00.000Z,-1181.12,116.34
2026-01-12T15:15:00.000Z,-1225.04,316.32
2026-01-12T15:30:00.000Z,-1092.01,356.64
2026-01-12T15:45:00.000Z,-928.91,324.97
2026-01-12T16:00:00.000Z,-844.83,232.61
2026-01-12T16:15:00.000Z,-1044.99,236.85
2026-01-12T16:30:00.000Z,-1074.16,235.25
2026-01-12T16:45:00.000Z,-1079.87,251.07
2026-01-12T17:00:00.000Z,-1319.14,190.48
2026-01-12T17:15:00.000Z,-1442.68,184.88
2026-01-12T17:30:00.000Z,-1488.46,233.41
2026-01-12T17:45:00.000Z,-1392.52,244.28
2026-01-12T18:00:00.000Z,-1461.62,316.77
2026-01-12T18:15:00.000Z,-1414.36,328.62
2026-01-12T18:30:00.000Z,-1398.66,163.24
2026-01-12T18:45:00.000Z,-1575.67,129.46
2026-01-12T19:00:00.000Z,-1577.73,-43.95
2026-01-12T19:15:00.000Z,-1554.37,-141.55
2026-01-12T19:30:00.000Z,-1514.16,-281.83
2026-01-12T19:45:00.000Z,-1393.01,-328.84
2026-01-12T20:00:00.000Z,-1404.75,-378.23
2026-01-12T20:15:00.000Z,-1470.42,-465.73
2026-01-12T20:30:00.000Z,-1461.93,-468.8
2026-01-12T20:45:00.000Z,-1438.57,-457.99
2026-01-12T21:00:00.000Z,-1300.75,-700.07
2026-01-12T21:15:00.000Z,-1383.07,-699.91
2026-01-12T21:30:00.000Z,-1376.05,-667.68
2026-01-12T21:45:00.000Z,-1463.95,-598.92
2026-01-12T22:00:00.000Z,-1671.68,-542.33
2026-01-12T22:15:00.000Z,-1778.57,-486.64
2026-01-12T22:30:00.000Z,-1797.05,-475.36
2026-01-12T22:45:00.000Z,-1818.05,-454.06
2026-01-12T23:00:00.000Z,-1680.48,-644.67
2026-01-12T23:15:00.000Z,-1999.16,-586.76
2026-01-12T23:30:00.000Z,-1985.92,-642.24
2026-01-12T23:45:00.000Z,-1701.7,-679.3
2026-01-13T00:00:00.000Z,-1577.89,-786.72
2026-01-13T00:15:00.000Z,-1672.57,-796.13
2026-01-13T00:30:00.000Z,-1643.43,-793.9
2026-01-13T00:45:00.000Z,-1646.93,-836.46
2026-01-13T01:00:00.000Z,-1583.42,-1052.92
2026-01-13T01:15:00.000Z,-1724.29,-1141.55
2026-01-13T01:30:00.000Z,-1675.45,-1162.16
2026-01-13T01:45:00.000Z,-1704.16,-1129.73
2026-01-13T02:00:00.000Z,-1777.17,-1023.12
2026-01-13T02:15:00.000Z,-1869.19,-983.78
2026-01-13T02:30:00.000Z,-1803.54,-1041.62
2026-01-13T02:45:00.000Z,-1831.68,-1094.09
2026-01-13T03:00:00.000Z,-1802.25,-1090.65
2026-01-13T03:15:00.000Z,-1786.94,-1172.74
2026-01-13T03:30:00.000Z,-1806.32,-1087.35
2026-01-13T03:45:00.000Z,-1793.27,-1179.63
2026-01-13T04:00:00.000Z,-1625.82,-1193.5
2026-01-13T04:15:00.000Z,-1517.19,-1189
2026-01-13T04:30:00.000Z,-1571.65,-1132.77
2026-01-13T04:45:00.000Z,-1679.51,-1093.59
2026-01-13T05:00:00.000Z,-1636.04,-1012.72
2026-01-13T05:15:00.000Z,-1609.65,-904.36
2026-01-13T05:30:00.000Z,-1660.28,-880.13
2026-01-13T05:45:00.000Z,-1570.59,-803.67
2026-01-13T06:00:00.000Z,-1606.73,-674.08
2026-01-13T06:15:00.000Z,-1655.06,-603.91
2026-01-13T06:30:00.000Z,-1660.89,-617.29
2026-01-13T06:45:00.000Z,-1645.07,-619.79
2026-01-13T07:00:00.000Z,-1640.15,-671.04
2026-01-13T07:15:00.000Z,-1766.61,-556.5
2026-01-13T07:30:00.000Z,-1807.43,-512.37
2026-01-13T07:45:00.000Z,-1754.03,-551.52
2026-01-13T08:00:00.000Z,-1857.42,-532.12
2026-01-13T08:15:00.000Z,-1814.66,-535.17
2026-01-13T08:30:00.000Z,-1825.21,-572.95
2026-01-13T08:45:00.000Z,-1866.6,-559.07
2026-01-13T09:00:00.000Z,-1867.37,-600.65
2026-01-13T09:15:00.000Z,-1851.84,-638.78
2026-01-13T09:30:00.000Z,-1791.13,-667.73
2026-01-13T09:45:00.000Z,-1817.18,-787.58
2026-01-13T10:00:00.000Z,-1729.27,-736.83
2026-01-13T10:15:00.000Z,-1684.8,-704.8
2026-01-13T10:30:00.000Z,-1678.27,-671.19
2026-01-13T10:45:00.000Z,-1643.61,-692.55
2026-01-13T11:00:00.000Z,-1710.73,-812.25
2026-01-13T11:15:00.000Z,-1744.01,-891.45
2026-01-13T11:30:00.000Z,-1667.69,-925.47
2026-01-13T11:45:00.000Z,-1687.92,-926.73
2026-01-13T12:00:00.000Z,-1689.06,-967.07
2026-01-13T12:15:00.000Z,-1698.82,-982.33
2026-01-13T12:30:00.000Z,-1695.06,-1052.39
2026-01-13T12:45:00.000Z,-1785.09,-990.09
2026-01-13T13:00:00.000Z,-1708.52,-1079.73
2026-01-13T13:15:00.000Z,-1661.01,-1107.76
2026-01-13T13:30:00.000Z,-1827.76,-1027.69
2026-01-13T13:45:00.000Z,-1883.97,-1003.97
2026-01-13T14:00:00.000Z,-1801.49,-1123.16
2026-01-13T14:15:00.000Z,-1740.93,-1118.76
2026-01-13T14:30:00.000Z,-1771.69,-1053.25
2026-01-13T14:45:00.000Z,-1783.27,-1046.05
2026-01-13T15:00:00.000Z,-1815.88,-993.55
2026-01-13T15:15:00.000Z,-1808.59,-978.95
2026-01-13T15:30:00.000Z,-1882.53,-953.97
2026-01-13T15:45:00.000Z,-1816.76,-922.53
2026-01-13T16:00:00.000Z,-1849.25,-893.46
2026-01-13T16:15:00.000Z,-1973.2,-880.77
2026-01-13T16:30:00.000Z,-1866.56,-877.45
2026-01-13T16:45:00.000Z,-1840.15,-885.8
2026-01-13T17:00:00.000Z,-1901.32,-912.43
2026-01-13T17:15:00.000Z,-1803.25,-940.84
2026-01-13T17:30:00.000Z,-1786.82,-938.47
2026-01-13T17:45:00.000Z,-1760.36,-961.69
2026-01-13T18:00:00.000Z,-1785.44,-1132.76
2026-01-13T18:15:00.000Z,-1805.45,-1164.85
2026-01-13T18:30:00.000Z,-1696,-1189.56
2026-01-13T18:45:00.000Z,-1671.03,-1185.61
2026-01-13T19:00:00.000Z,-1700.84,-1191.05
2026-01-13T19:15:00.000Z,-1643.47,-1176.25
2026-01-13T19:30:00.000Z,-1607.58,-1167.54
2026-01-13T19:45:00.000Z,-1516.37,-1078.22
2026-01-13T20:00:00.000Z,-1759.9,-1074
2026-01-13T20:15:00.000Z,-1893.99,-1057.83
2026-01-13T20:30:00.000Z,-1804.89,-1123.01
2026-01-13T20:45:00.000Z,-1671.53,-1148.81
2026-01-13T21:00:00.000Z,-1773.03,-1103.73
2026-01-13T21:15:00.000Z,-1725.2,-1101.7
2026-01-13T21:30:00.000Z,-1648.42,-1123.37
2026-01-13T21:45:00.000Z,-1651.33,-1128.35
2026-01-13T22:00:00.000Z,-1695.72,-1045.81
2026-01-13T22:15:00.000Z,-1880.14,-1063
2026-01-13T22:30:00.000Z,-1892.6,-1083.06
2026-01-13T22:45:00.000Z,-1935.16,-1111.54
2026-01-13T23:00:00.000Z,-1742.87,-1185.14
2026-01-13T23:15:00.000Z,-1833.69,-1193.02
2026-01-13T23:30:00.000Z,-1897.42,-1192.4
2026-01-13T23:45:00.000Z,-1817.82,-1185.28
2026-01-14T00:00:00.000Z,-1876.46,-1192.07
2026-01-14T00:15:00.000Z,-1780.29,-1193.38
2026-01-14T00:30:00.000Z,-1752.81,-1193.23
2026-01-14T00:45:00.000Z,-1748.67,-1193.3
2026-01-14T01:00:00.000Z,-1754.42,-1193.2
2026-01-14T01:15:00.000Z,-1805.22,-1193.31
2026-01-14T01:30:00.000Z,-1781.07,-1193.39
2026-01-14T01:45:00.000Z,-1802.37,-1193.29
2026-01-14T02:00:00.000Z,-1830.82,-1193.35
2026-01-14T02:15:00.000Z,-1895.39,-1193.15
2026-01-14T02:30:00.000Z,-1817.43,-1193.11
2026-01-14T02:45:00.000Z,-1817.21,-1193.16
2026-01-14T03:00:00.000Z,-1766.33,-1193.04
2026-01-14T03:15:00.000Z,-1746.53,-1193.22
2026-01-14T03:30:00.000Z,-1659.21,-1193.22
2026-01-14T03:45:00.000Z,-1624.82,-1192.86
2026-01-14T04:00:00.000Z,-1726.57,-1193.15
2026-01-14T04:15:00.000Z,-1670.5,-1193.28
2026-01-14T04:30:00.000Z,-1788.91,-1193.22
2026-01-14T04:45:00.000Z,-1699.89,-1193.01
2026-01-14T05:00:00.000Z,-1524.96,-1193.07
2026-01-14T05:15:00.000Z,-1509.84,-1189.64
2026-01-14T05:30:00.000Z,-1732.13,-1138.25
2026-01-14T05:45:00.000Z,-1985.82,-1011.03
2026-01-14T06:00:00.000Z,-1855.95,-976.18
2026-01-14T06:15:00.000Z,-1869.13,-950.7
2026-01-14T06:30:00.000Z,-1994.6,-917.41
2026-01-14T06:45:00.000Z,-1983.11,-892.51
2026-01-14T07:00:00.000Z,-1767.92,-908.42
2026-01-14T07:15:00.000Z,-1769.58,-883.58
2026-01-14T07:30:00.000Z,-1801.7,-862.48
2026-01-14T07:45:00.000Z,-1916.46,-839.28
2026-01-14T08:00:00.000Z,-1990.13,-865.9
2026-01-14T08:15:00.000Z,-1964.93,-843.62
2026-01-14T08:30:00.000Z,-1835.6,-804.1
2026-01-14T08:45:00.000Z,-1775.96,-772.8
2026-01-14T09:00:00.000Z,-1718.23,-823.04
2026-01-14T09:15:00.000Z,-1851,-803.92
2026-01-14T09:30:00.000Z,-2011.24,-777.16
2026-01-14T09:45:00.000Z,-1880.23,-723.86
2026-01-14T10:00:00.000Z,-1845.4,-666.67
2026-01-14T10:15:00.000Z,-1796.68,-672.47
2026-01-14T10:30:00.000Z,-1819.51,-655
2026-01-14T10:45:00.000Z,-1909.57,-649.61
2026-01-14T11:00:00.000Z,-1876.51,-716.84
2026-01-14T11:15:00.000Z,-1917.65,-714.81
2026-01-14T11:30:00.000Z,-1951.61,-709.56
2026-01-14T11:45:00.000Z,-1905.06,-695.06
2026-01-14T12:00:00.000Z,-1843.33,-611.98
2026-01-14T12:15:00.000Z,-1759.67,-597.3
2026-01-14T12:30:00.000Z,-1635.29,-578.29
2026-01-14T12:45:00.000Z,-1718.78,-603.74
